"","tSI.BW.CP","tSI.VK.CP","tSI.VFil.CP","tSI.QK.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"9677.01",0.0096625410348584,0.0113230912230481,0.013784711089396,0.0117486459111089,0.313070532697933,0.398096230208401,0.0707346501591916,0.0127218202082613,0.320051671977927,0.0244536588686119,0.0222862209265393,0.0183216229805845,0.266114884148045,0.0186299177444324,0.0160342907680458,0.0495797050531485,9677.01,1.10468150684931
"9678.01",0.00966289847790254,0.011323476748227,0.0137849994274559,0.0117488993638932,0.313073747395085,0.398099255752346,0.0707389004955732,0.0127221452215522,0.320055673645192,0.024453870546954,0.0222864749662957,0.0183221469986072,0.266117247558741,0.0186304301593438,0.0160343482542085,0.049579946353362,9678.01,1.10479566210046
"9679.01",0.00966325595980253,0.011323862312084,0.0137852878073885,0.0117491528635368,0.313076962240833,0.398102281780609,0.0707431505037184,0.0127224702753465,0.320059675830543,0.0244540823200662,0.0222867290664429,0.0183226710620901,0.266119611374606,0.0186309425966875,0.0160344058127431,0.0495801877072236,9679.01,1.1049098173516
"9680.01",0.00966361348056168,0.011324247914619,0.01378557622919,0.0117494064100411,0.313080177235218,0.398105308293143,0.0707474001837808,0.0127227953696428,0.32006367853392,0.024454294187943,0.0222869832269798,0.0183231951710426,0.266121975595584,0.0186314550564684,0.0160344634436406,0.0495804291147431,9680.01,1.10502397260274
"9681.01",0.00966397104018057,0.0113246335558332,0.0137858646928572,0.0117496600034076,0.313083392378274,0.398108335289894,0.0707516495359042,0.0127231205044386,0.320067681755264,0.0244545061505784,0.0222872374479036,0.0183237193254747,0.266124340221622,0.0186319675386899,0.0160345211468929,0.0495806705759382,9681.01,1.10513812785388
"9682.01",0.00966432863866409,0.0113250192357277,0.0137861531983876,0.0117499136436393,0.313086607670043,0.398111362770813,0.0707558985602448,0.0127234456797332,0.320071685494514,0.0244547182079657,0.022287491729213,0.0183242435253955,0.266126705252656,0.0186324800433525,0.0160345789224928,0.0495809120908161,9682.01,1.10525228310502
"9683.01",0.00966468627601305,0.0113254049543025,0.0137864417457757,0.0117501673307366,0.313089823110565,0.398114390735854,0.0707601472569533,0.012723770895527,0.320075689751613,0.0244549303600964,0.0222877460709055,0.0183247677708118,0.26612907068864,0.0186329925704611,0.0160346367704329,0.0495811536593869,9683.01,1.10536643835616
"9684.01",0.00966504395223116,0.0113257907115587,0.0137867303350226,0.0117504210647013,0.313093038699886,0.398117419184971,0.0707643956261826,0.0127240961518191,0.320079694526496,0.0244551426069655,0.022288000472976,0.0183252920617359,0.266131436529513,0.0186335051200183,0.0160346946907036,0.0495813952816675,9684.01,1.10548059360731
"9685.01",0.00966540166732064,0.0113261765074973,0.0137870189661249,0.0117506748455357,0.313096254438056,0.398120448118107,0.0707686436680798,0.0127244214486082,0.320083699819102,0.0244553549485629,0.0222882549354251,0.0183258163981765,0.266133802775223,0.0186340176920269,0.0160347526832971,0.0495816369576677,9685.01,1.10559474885845
"9686.01",0.00966575942128485,0.0113265623421213,0.0137873076390791,0.0117509286732393,0.313099470325104,0.398123477535217,0.0707728913827957,0.0127247467858911,0.32008770562937,0.024455567384884,0.0222885094582512,0.0183263407801437,0.26613616942572,0.0186345302864891,0.0160348107482075,0.0495818786873961,9686.01,1.10570890410959
"9687.01",0.00966611721412709,0.0113269482154266,0.0137875963538826,0.0117511825478142,0.313102686361076,0.398126507436248,0.070777138770481,0.0127250721636693,0.320091711957237,0.0244557799159203,0.0222887640414492,0.0183268652076484,0.26613853648094,0.0186350429034108,0.0160348688854253,0.0495821204708651,9687.01,1.10582305936073
"9688.01",0.00966647504584845,0.0113273341274145,0.0137878851105343,0.0117514364692608,0.313105902546014,0.398129537821154,0.0707813858312889,0.0127253975819412,0.320095718802647,0.024455992541666,0.0222890186850189,0.0183273896806981,0.266140903940835,0.0186355555427926,0.0160349270949431,0.0495823623080924,9688.01,1.10593721461187
"9689.01",0.00966683291645201,0.0113277200780871,0.0137881739090311,0.011751690437581,0.313109118879958,0.398132568689884,0.0707856325653646,0.0127257230407052,0.320099726165536,0.0244562052621168,0.0222892733889556,0.018327914199304,0.266143271805355,0.0186360682046365,0.0160349853767525,0.0495826041990881,9689.01,1.10605136986301
"9690.01",0.0096671908259401,0.0113281060674445,0.013788462749367,0.011751944452774,0.313112335362944,0.398135600042389,0.0707898789728586,0.0127260485399606,0.32010373404584,0.0244564180772637,0.0222895281532567,0.0183284387634753,0.266145640074441,0.0186365808889474,0.0160350437308466,0.0495828461438663,9690.01,1.10616552511416
"9691.01",0.00966754877431493,0.0113284920954867,0.0137887516315405,0.0117521985148446,0.313115551995014,0.398138631878621,0.0707941250539243,0.0127263740797063,0.320107742443501,0.0244566309871013,0.0222897829779201,0.0183289633732215,0.266148008748035,0.0186370935957287,0.0160351021572204,0.049583088142434,9691.01,1.1062796803653
"9692.01",0.00966790676158016,0.0113288781622148,0.0137890405555496,0.0117524526237934,0.313118768776205,0.398141664198533,0.0707983708087119,0.0127266996599396,0.320111751358457,0.0244568439916218,0.022290037862945,0.0183294880285514,0.266150377826094,0.0186376063249845,0.016035160655864,0.0495833301948035,9692.01,1.10639383561644
"9693.01",0.00966826478773939,0.0113292642676301,0.0137893295213927,0.0117527067796201,0.313121985706565,0.398144697002079,0.0708026162373709,0.0127270252806608,0.320115760790655,0.0244570570908203,0.0222902928083277,0.0183300127294756,0.266152747308556,0.0186381190767161,0.0160352192267662,0.0495835723009903,9693.01,1.10650799086758
"9694.01",0.00966862285279346,0.0113296504117322,0.0137896185290667,0.011752960982328,0.313125202786134,0.398147730289206,0.0708068613400558,0.01272735094187,0.320119770740027,0.0244572702846879,0.0222905478140659,0.0183305374760029,0.266155117195364,0.0186386318509259,0.0160352778699229,0.049583814461004,9694.01,1.10662214611872
"9695.01",0.00966898095674444,0.0113300365945203,0.013789907578571,0.0117532152319167,0.313128420014953,0.398150764059858,0.0708111061169147,0.0127276766435654,0.320123781206508,0.0244574835732147,0.0222908028801559,0.0183310622681431,0.266157487486468,0.0186391446476185,0.0160353365853242,0.0495840566748557,9695.01,1.10673630136986
"9696.01",0.00966933909959549,0.0113304228159961,0.0137901966699017,0.0117534695283874,0.313131637393062,0.39815379831399,0.0708153505680958,0.0127280023857455,0.320127792190041,0.0244576969563984,0.0222910580065971,0.0183315871059054,0.266159858181808,0.0186396574667991,0.0160353953729636,0.0495842989425572,9696.01,1.106850456621
"9697.01",0.00966969728134972,0.0113308090761603,0.0137904858030546,0.0117537238717433,0.313134854920506,0.398156833051556,0.0708195946937505,0.0127283281684101,0.320131803690566,0.0244579104342333,0.0222913131933849,0.0183321119892978,0.266162229281336,0.0186401703084689,0.0160354542328322,0.0495845412641211,9697.01,1.10696461187215
"9698.01",0.00967005550201112,0.0113311953750121,0.0137907749780273,0.0117539782619859,0.313138072597323,0.398159868272499,0.0708238384940284,0.012728653991557,0.320135815708024,0.02445812400671,0.0222915684405214,0.0183326369183303,0.266164600784999,0.0186406831726303,0.0160355131649232,0.0495847836395581,9698.01,1.10707876712329
"9699.01",0.00967041376158095,0.0113315817125514,0.0137910641948171,0.0117542326991153,0.31314129042355,0.398162903976778,0.070828081969079,0.0127289798551851,0.320139828242351,0.0244583376738184,0.0222918237480023,0.0183331618930135,0.266166972692744,0.0186411960592843,0.0160355721692281,0.0495850260688838,9699.01,1.10719292237443
"9700.01",0.00967077206006122,0.01133196808878,0.0137913534534234,0.0117544871831324,0.313144508399236,0.398165940164341,0.0708323251190505,0.012729305759295,0.320143841293486,0.0244585514355533,0.0222920791158245,0.0183336869133603,0.266169345004513,0.0186417089684353,0.0160356312457388,0.0495852685521087,9700.01,1.10730707762557
"9701.01",0.0096711303974556,0.0113323545037001,0.0137916427538403,0.0117547417140396,0.313147726524418,0.398168976835137,0.0708365679440944,0.012729631703885,0.320147854861366,0.0244587652919111,0.0222923345439843,0.0183342119793785,0.266171717720248,0.0186422219000875,0.016035690394449,0.0495855110892413,9701.01,1.10742123287671
"9702.01",0.00967148877376602,0.0113327409573114,0.0137919320960646,0.0117549962918372,0.313150944799133,0.398172013989114,0.0708408104443589,0.0127299576889521,0.320151868945933,0.0244589792428871,0.0222925900324811,0.0183347370910778,0.266174090839898,0.0186427348542409,0.0160357496153491,0.0495857536802961,9702.01,1.10753538812785
"9703.01",0.00967184718899401,0.0113331274496138,0.0137922214800942,0.0117552509165282,0.313154163223419,0.398175051626221,0.0708450526199949,0.0127302837144944,0.320155883547124,0.0244591932884713,0.0222928455813111,0.018335262248465,0.266176464363406,0.018643247830903,0.0160358089084331,0.0495859963252832,9703.01,1.107649543379
"9704.01",0.00967220564314359,0.0113335139806068,0.0137925109059285,0.0117555055881127,0.313157381797322,0.398178089746417,0.0708492944711562,0.0127306097805136,0.320159898664885,0.0244594074286527,0.0222931011904719,0.0183357874515506,0.266178838290721,0.0186437608300783,0.016035868273692,0.0495862390242156,9704.01,1.10776369863014
"9705.01",0.00967256413621709,0.011333900550291,0.0137928003735653,0.0117557603065913,0.313160600520878,0.398181128349655,0.0708535359979891,0.0127309358870084,0.320163914299149,0.0244596216634284,0.0222933568599637,0.0183363127003435,0.26618121262179,0.0186442738517674,0.0160359277111178,0.0495864817771057,9705.01,1.10787785388128
"9706.01",0.00967292266821691,0.0113342871586685,0.0137930898829999,0.0117560150719661,0.313163819394136,0.398184167435883,0.0708577772006431,0.0127312620339773,0.320167930449854,0.0244598359927934,0.0222936125897835,0.0183368379948545,0.266183587356553,0.0186447868959737,0.0160359872207046,0.0495867245839655,9706.01,1.10799200913242
"9707.01",0.00967328123914615,0.011334673805738,0.0137933794342284,0.0117562698842383,0.313167038417132,0.398187207005055,0.0708620180792668,0.0127315882214197,0.320171947116941,0.0244600504167417,0.0222938683799287,0.0183373633350956,0.266185962494958,0.0186452999626994,0.0160360468024424,0.0495869674448065,9707.01,1.10810616438356
"9708.01",0.00967363984900922,0.0113350604914987,0.0137936690272513,0.011756524743411,0.313170257589908,0.398190247057112,0.0708662586340088,0.0127319144493335,0.320175964300349,0.0244602649352631,0.0222941242303949,0.0183378887210721,0.266188338036958,0.0186458130519487,0.0160361064563228,0.0495872103596388,9708.01,1.1082203196347
"9709.01",0.00967399849780608,0.0113354472159524,0.013793958662065,0.0117567796494844,0.313173476912502,0.39819328759201,0.0708704988650203,0.0127322407177179,0.320179982000017,0.0244604795483502,0.0222943801411803,0.0183384141527939,0.266190713982496,0.0186463261637234,0.0160361661823386,0.0495874533284762,9709.01,1.10833447488584
"9710.01",0.00967435718554073,0.0113358339791016,0.0137942483386653,0.0117570346024585,0.313176696384958,0.398196328609702,0.0708747387724532,0.0127325670265722,0.320184000215887,0.0244606942559952,0.0222946361122855,0.0183389396302712,0.266193090331515,0.0186468392980251,0.0160362259804857,0.0495876963513307,9710.01,1.10844863013699
"9711.01",0.0096747159122148,0.0113362207809466,0.0137945380570504,0.0117572896023347,0.313179916007313,0.398199370110138,0.0708789783564537,0.012732893375896,0.320188018947899,0.024460909058193,0.0222948921437081,0.0183394651535151,0.266195467083958,0.0186473524548571,0.0160362858507542,0.0495879394282149,9711.01,1.10856278538813
"9712.01",0.00967507467783171,0.0113366076214851,0.0137948278172199,0.011757544649114,0.313183135779611,0.398202412093268,0.0708832176171691,0.0127332197656868,0.320192038195991,0.0244611239549401,0.0222951482354397,0.0183399907225332,0.26619784423977,0.0186478656342239,0.0160363457931359,0.0495881825591388,9712.01,1.10867694063927
"9713.01",0.00967543348239164,0.0113369945007191,0.0137951176191701,0.0117577997427986,0.31318635570189,0.398205454559044,0.0708874565547532,0.0127335461959442,0.320196057960098,0.0244613389462289,0.0222954043874803,0.0183405163373356,0.266200221798908,0.0186483788361256,0.016036405807621,0.0495884257441135,9713.01,1.10879109589041
"9714.01",0.00967579232589877,0.011337381418649,0.0137954074628984,0.0117580548833925,0.313189575774189,0.398208497507412,0.0708916951693589,0.0127338726666661,0.32020007824016,0.0244615540320535,0.0222956605998288,0.0183410419979325,0.266202599761315,0.0186488920605687,0.0160364658942022,0.0495886689831527,9714.01,1.10890525114155
"9715.01",0.0096761512083571,0.0113377683752758,0.0137956973483995,0.0117583100708928,0.313192795996543,0.398211540938325,0.0708959334611309,0.0127341991778528,0.320204099036122,0.0244617692124059,0.022295916872483,0.0183415677043333,0.266204978126932,0.0186494053075572,0.0160365260528734,0.0495889122762659,9715.01,1.10901940639269
"9716.01",0.00967651012976809,0.011338155370601,0.0137959872756722,0.0117585653053012,0.313196016369001,0.398214584851733,0.0709001714302149,0.0127345257295029,0.320208120347919,0.0244619844872778,0.0222961732054422,0.0183420934565458,0.266207356895704,0.0186499185770921,0.0160365862836268,0.0495891556234642,9716.01,1.10913356164384
"9717.01",0.00967686909013332,0.0113385424046239,0.0137962772447136,0.0117588205866205,0.3131992368916,0.398217629247595,0.0709044090767604,0.0127348523216165,0.320212142175491,0.0244621998566591,0.0222964295987047,0.0183426192545794,0.266209736067579,0.0186504318691775,0.0160366465864564,0.049589399024763,9717.01,1.10924771689498
"9718.01",0.00967722808945604,0.011338929477344,0.0137965672555227,0.0117590759148534,0.313202457564389,0.398220674125853,0.0709086464009171,0.0127351789541903,0.320216164518777,0.0244624153205464,0.0222966860522629,0.018343145098446,0.266212115642501,0.0186509451838162,0.0160367069613516,0.0495896424801711,9718.01,1.10936187214612
"9719.01",0.00967758712774094,0.011339316588762,0.0137968573080946,0.0117593312899995,0.313205678387403,0.398223719486461,0.0709128834028358,0.0127355056272232,0.320220187377713,0.0244626308789369,0.0222969425661149,0.0183436709881534,0.266214495620419,0.0186514585210094,0.016036767408303,0.0495898859897003,9719.01,1.10947602739726
"9720.01",0.00967794620499045,0.0113397037388778,0.0137971474024266,0.0117595867120607,0.313208899360676,0.398226765329372,0.0709171200826667,0.0127358323407165,0.320224210752238,0.0244628465318215,0.0222971991402615,0.0183441969237137,0.266216876001283,0.0186519718807633,0.0160368279273053,0.0495901295533622,9720.01,1.1095901826484
"9721.01",0.00967830532120499,0.0113400909276938,0.0137974375385143,0.0117598421810389,0.313212120484254,0.398229811654534,0.0709213564405567,0.0127361590946681,0.320228234642294,0.0244630622791912,0.0222974557746977,0.0183447229051347,0.266219256785033,0.0186524852630784,0.0160368885183516,0.0495903731711732,9721.01,1.10970433789954
"9722.01",0.00967866447638848,0.0113404781552096,0.0137977277163589,0.0117600976969346,0.313215341758172,0.398232858461899,0.0709255924766515,0.012736485889076,0.320232259047824,0.0244632781210368,0.0222977124694262,0.0183452489324252,0.26622163797161,0.018652998667957,0.0160369491814331,0.0495906168431446,9722.01,1.10981849315068
"9723.01",0.00967902367054352,0.0113408654214261,0.0137980179359576,0.0117603532597488,0.313218563182469,0.39823590575142,0.0709298281911015,0.0127368127239422,0.320236283968761,0.0244634940573601,0.0222979692244396,0.0183457750055951,0.266224019560969,0.0186535120954042,0.0160370099165416,0.0495908605692849,9723.01,1.10993264840183
"9724.01",0.00967938290367136,0.0113412527263431,0.0137983081973072,0.0117606088694828,0.313221784757189,0.398238953523047,0.0709340635840617,0.0127371395992633,0.32024030940505,0.0244637100881477,0.0222982260397354,0.0183463011246563,0.266226401553055,0.0186540255454235,0.0160370707236707,0.0495911043495991,9724.01,1.11004680365297
