"TIME","age","BDW_F","TotalVolume_F","Hct_F","CardOut_F","TotalBloodFlow_F","QUr_F","GFR_F","PTC_kidneyTissue_F","SA_hands_F","V_skin_F","Q_skin_F","SA_skin_F","V_skinBarrier_F","V_skinPlasma_F","V_skinTissue_F","V_kidney_F","Q_kidney_F","V_kidneyPlasma_F","V_kidneyTissue_F","V_filtrate_F","V_gut_F","Q_gut_F","V_liver_F","Q_liver_F","Q_hepatic_F","V_plasma_F","Q_adipose_F","V_adipose_F","V_rest_F","Q_rest_F","AbsPFOA","fBAc_dust","fBAc_cosm","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_F","CL_PltPT_F","CL_FiltPT_F","CLbiliary_F","CLfecal_F"
16745,45.8767123287671,62.9549056699918,72.5256707459054,0.3645030844,4372.37757140619,4372.37757140619,1.38500792473982,138.203745931966,0.0201502835102079,714.767990601237,2.41117288716069,223.753640194592,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598785717273,767.798588510923,0.104255562858218,0.185343222859055,0.0144799392858636,1.00727849071987,723.908835923679,1.47028186533151,285.843546829967,1009.75238275365,2.60049714438597,432.09423206997,38.8263953286668,25.9204462439233,1938.97872787706,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.35154499249,4764.06220036914,0.00396464447991793,5.22158525388611e-05
16746,45.8794520547945,62.9549056699919,72.5259935012422,0.3645030844,4372.29032370156,4372.29032370156,1.38500792473982,138.201094455887,0.0201502832482586,714.767990601237,2.41117288716069,223.749350329448,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598781952552,767.783858088259,0.104255561502919,0.185343220449633,0.0144799390976276,1.00727849071987,723.894956948214,1.47028071820073,285.837843546247,1009.73280049446,2.60049714438597,432.091208196382,38.8269928618517,25.9201726169707,1938.93310659301,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351537292049,4764.06213843737,0.00396464447991794,5.22158525388611e-05
16747,45.8821917808219,62.9549056699919,72.526316050629,0.3645030844,4372.20308249494,4372.20308249494,1.38500792473982,138.19844318941,0.0201502829864678,714.767990601237,2.41117288716069,223.745060801783,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598778190109,767.769128830058,0.104255560148439,0.18534321804167,0.0144799389095054,1.00727849071987,723.881079064592,1.47027957145331,285.832140776732,1009.71321984132,2.60049714438597,432.088185442712,38.8275902240799,25.9198989546392,1938.88748757906,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351529596268,4764.06207654308,0.00396464447991794,5.22158525388611e-05
16748,45.8849315068493,62.9549056699919,72.5266383940658,0.3645030844,4372.11584778635,4372.11584778635,1.38500792473982,138.195792132538,0.0201502827248355,714.767990601237,2.41117288716069,223.740771611598,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598774429944,767.754400736325,0.10425555879478,0.185343215635164,0.0144799387214972,1.00727849071987,723.867202272818,1.47027842508913,285.826438521394,1009.69364079421,2.60049714438597,432.085163808948,38.8281874153515,25.9196252569287,1938.84187083527,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351521905146,4764.06201468626,0.00396464447991794,5.22158525388611e-05
16749,45.8876712328767,62.9549056699919,72.5269605315525,0.3645030844,4372.02861957578,4372.02861957578,1.38500792473982,138.193141285271,0.0201502824633615,714.767990601237,2.41117288716069,223.736482758896,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.289598770672054,767.73967380706,0.104255557441939,0.185343213230115,0.0144799385336027,1.00727849071987,723.853326572901,1.47027727910804,285.820736780206,1009.67406335311,2.60049714438597,432.082143295079,38.8287844356664,25.9193515238395,1938.79625636164,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351514218677,4764.06195286686,0.00396464447991794,5.22158525388611e-05
16750,45.8904109589041,62.9549056699919,72.5272824630893,0.3645030844,4371.94139786324,4371.94139786324,1.38500792473982,138.190490647608,0.0201502822020459,714.767990601237,2.41117288716069,223.732194243679,14295.3598120247,0.0593972200189628,0.192893830972855,2.21827905618783,0.28959876691644,767.724948042268,0.104255556089918,0.185343210826522,0.014479938345822,1.00727849071987,723.839451964845,1.47027613350994,285.815035553141,1009.65448751799,2.60049714438597,432.079123901092,38.8293812850245,25.9190777553719,1938.75064415821,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783214,592.351506536864,4764.06189108491,0.00396464447991794,5.22158525388611e-05
16751,45.8931506849315,62.954905669992,72.527604188676,0.3645030844,4371.85418264873,4371.85418264873,1.38500792473982,138.187840219551,0.0201502819408884,714.767990601238,2.41117288716069,223.727906065949,14295.3598120248,0.0593972200189629,0.192893830972855,2.21827905618783,0.289598763163098,767.710223441952,0.104255554738715,0.185343208424383,0.0144799381581549,1.00727849071987,723.825578448658,1.47027498829468,285.80933484017,1009.63491328883,2.60049714438597,432.076105626975,38.8299779634257,25.918803951526,1938.70503422503,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351498859698,4764.06182934033,0.00396464447991794,5.22158525388611e-05
16752,45.8958904109589,62.954905669992,72.5279257083127,0.3645030844,4371.76697393224,4371.76697393224,1.38500792473982,138.185190001101,0.020150281679889,714.767990601238,2.41117288716069,223.723618225707,14295.3598120248,0.0593972200189629,0.192893830972855,2.21827905618783,0.289598759412029,767.695500006114,0.10425555338833,0.185343206023699,0.0144799379706015,1.00727849071987,723.811706024347,1.47027384346215,285.803634641266,1009.61534066561,2.60049714438598,432.073088472716,38.8305744708699,25.9185301123021,1938.65942656209,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351491187182,4764.06176763315,0.00396464447991794,5.22158525388611e-05
16753,45.8986301369863,62.954905669992,72.5282470219993,0.3645030844,4371.67977171377,4371.67977171377,1.38500792473982,138.182539992256,0.0201502814190475,714.767990601238,2.41117288716069,223.719330722956,14295.3598120248,0.0593972200189629,0.192893830972855,2.21827905618783,0.28959875566323,767.680777734757,0.104255552038763,0.185343203624467,0.0144799377831615,1.00727849071987,723.797834691918,1.4702726990122,285.797934956401,1009.59576964832,2.60049714438598,432.070072438304,38.8311708073571,25.9182562377002,1938.61382116943,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351483519308,4764.06170596331,0.00396464447991794,5.22158525388611e-05
16754,45.9013698630137,62.954905669992,72.5285681297358,0.3645030844,4371.59257599333,4371.59257599333,1.38500792473982,138.179890193019,0.020150281158364,714.767990601238,2.41117288716069,223.715043557698,14295.3598120248,0.0593972200189629,0.192893830972855,2.21827905618783,0.2895987519167,767.666056627885,0.104255550690012,0.185343201226688,0.014479937595835,1.00727849071987,723.783964451378,1.47027155494473,285.792235785549,1009.57620023693,2.60049714438598,432.067057523724,38.8317669728871,25.9179823277207,1938.5682180471,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351475856076,4764.06164433079,0.00396464447991794,5.22158525388611e-05
16755,45.9041095890411,62.954905669992,72.5288890315224,0.3645030844,4371.50538677091,4371.50538677091,1.38500792473982,138.17724060339,0.0201502808978382,714.767990601238,2.41117288716069,223.710756729935,14295.3598120248,0.0593972200189629,0.192893830972855,2.21827905618783,0.289598748172438,767.6513366855,0.104255549342078,0.18534319883036,0.0144799374086219,1.00727849071987,723.770095302732,1.47027041125958,285.786537128681,1009.55663243141,2.60049714438598,432.064043728967,38.83236296746,25.9177083823638,1938.5226171951,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351468197482,4764.06158273558,0.00396464447991794,5.22158525388611e-05
16756,45.9068493150685,62.954905669992,72.5292097273588,0.3645030844,4371.41820404651,4371.41820404651,1.38500792473982,138.174591223369,0.0201502806374702,714.767990601238,2.4111728871607,223.706470239669,14295.3598120248,0.0593972200189629,0.192893830972856,2.21827905618784,0.289598744430442,767.636617907606,0.104255547994959,0.185343196435483,0.0144799372215221,1.00727849071987,723.756227245989,1.47026926795665,285.78083898577,1009.53706623176,2.60049714438598,432.06103105402,38.8329587910756,25.9174344016296,1938.47701861346,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783215,592.351460543524,4764.06152117765,0.00396464447991794,5.22158525388611e-05
16757,45.9095890410959,62.9549056699921,72.5295302172452,0.3645030844,4371.33102782015,4371.33102782015,1.38500792473983,138.171942052957,0.0201502803772597,714.767990601239,2.4111728871607,223.702184086902,14295.3598120248,0.059397220018963,0.192893830972856,2.21827905618784,0.289598740690711,767.621900294204,0.104255546648656,0.185343194042055,0.0144799370345356,1.00727849071987,723.742360281154,1.4702681250358,285.775141356789,1009.51750163794,2.60049714438598,432.058019498871,38.8335544437339,25.9171603855182,1938.43142230223,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783216,592.351452894198,4764.06145965698,0.00396464447991794,5.22158525388611e-05
16758,45.9123287671233,62.9549056699921,72.5298505011814,0.3645030844,4371.2438580918,4371.2438580918,1.38500792473983,138.169293092154,0.0201502801172067,714.767990601239,2.4111728871607,223.697898271636,14295.3598120248,0.059397220018963,0.192893830972856,2.21827905618784,0.289598736953244,767.607183845299,0.104255545303168,0.185343191650076,0.0144799368476622,1.00727849071987,723.728494408234,1.4702669824969,285.769444241709,1009.49793864994,2.60049714438598,432.055009063507,38.8341499254347,25.91688633403,1938.38582826141,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783216,592.351445249503,4764.06139817356,0.00396464447991794,5.22158525388611e-05
