"BW","QC","Hct","VSkc","VIc","VILc","SA_SI","VLc","VL_icc","VL_ecc","VKc","VPTc","VPTTc","VPTLc","VRKLc","VAc","MAc","VPc","QSkc","QIc","QLc","QKc","QAc","QUrc","GFRc","QT","tco","R_PTL","R_L_ic","fup","pKa","PSkc","PIc","PLc","PKc","PAc","PRc","Papp_SI","Vmax_OATP1B1c","Km_OATP1B1c","Vmax_OATP1B3c","Km_OATP1B3c","SF_OATP1B1","SF_OATP1B3","VmaxBSEPc","KmBSEPc","SF_BSEP","Vmax_OAT4c","Km_OAT4c","SF_OAT","EXP_STOP","COral"
61.3,4692,0.353,0.0461,0.01316,0.0214,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2328,11.3,0.07762,0.04888,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,275000,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,0.0214,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2328,11.3,0.07762,0.04888,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,275000,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,0.0214,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.04888,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,275000,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,0.0214,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,275000,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,275000,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,1.79e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,8.426,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,1152.6,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0232,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,147,174,198,57.24,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.516,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,147,174,198,64.56,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,147,174,198,64.56,7.162e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,147,174,198,64.56,8.05e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,1.88e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.353,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.1862,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01316,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,120,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,3.32,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,1.58,230.2,56.5,130.8,174,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.47,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.311,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.13,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.1468,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,10.76,0.0016122,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.1468,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,12.44,0.0016122,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.1468,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.7,2880,12.44,0.0004488,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.1468,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.292,2880,12.44,0.0004488,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,21.7,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,5778,0.4418,0.0461,0.01484,1.10656,62600,0.0262,0.5844,0.4184,0.00378,0.438,0.5492,0.395,0.2774,0.2622,11.3,0.07762,0.05512,0.1468,0.0585,0.216,0.06814,0.02156,0.149,73.92,3.292,2880,12.44,0.0004488,1.58,230.2,56.5,130.8,154.8,198,64.56,8.05e-06,2.408e-06,12.3,2.858e-06,41.984,1980000.4,110000.6,5.774,1,3.36,0.005022,31.4,63000.4,17140,0.00129
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,104.64,3.292,1152.6,12.44,0.0012244,1.58,195,64.06,130.8,161.2,183.6,62.12,6.866e-06,2.202e-06,12.3,3.51e-06,174,1,110000.6,5.774,14.8,1,0.00537,52.2,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,104.64,3.292,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,183.6,62.12,6.866e-06,2.202e-06,12.3,3.51e-06,174,1,110000.6,5.774,14.8,1,0.00537,52.2,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,104.64,3.292,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,183.6,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,52.2,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.292,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,183.6,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,52.2,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.292,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,183.6,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.292,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,58400,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,4330,0.4122,0.0497,0.0126,0.74484,71000,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,0.74484,71000,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2328,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,0.74484,71000,0.0222,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,0.74484,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.02244,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,0.74484,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,12.44,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,0.74484,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,1.83,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,161.2,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.0126,1.83,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.00378,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1614,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,110000.6,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.202e-06,12.3,2.532e-06,174,1,275000,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,0.0012244,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,12.3,2.532e-06,174,1,275000,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,12.3,2.532e-06,174,1,275000,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.05512,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,1,0.00537,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.358,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,1,0.004326,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.406,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,1,0.004326,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.406,0.485,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,8.08,0.004326,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4012,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,8.08,0.004326,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4528,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,8.08,0.004326,21,84000.2,17140,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4528,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,5.774,14.8,8.08,0.004326,21,84000.2,19360,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4528,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,8.426,14.8,8.08,0.004326,21,84000.2,19360,0.092374
61.3,5416,0.4122,0.0497,0.01428,1.83,71000,0.0252,0.516,0.4528,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,8.426,14.8,8.08,0.004326,21,84000.2,19360,0.229
61.3,5416,0.4122,0.0443,0.01428,1.83,71000,0.0252,0.516,0.4528,0.004284,0.406,0.5492,0.411,0.2662,0.2622,9.644,0.0837,0.04888,0.1468,0.0663,0.216,0.06302,0.0198,0.1986,58.56,3.7,2880,10.76,6.1e-05,1.58,195,64.06,130.8,142,162,62.12,6.866e-06,2.82e-06,60.72,2.532e-06,174,1,275000,8.426,14.8,8.08,0.004326,21,84000.2,19360,0.229
